,decile1b,decile3,decile1,lsat,ugpa,DOB_yr,fam_inc,tier,grad,fulltime,race1_asian,race1_black,race1_hisp,race1_other,race1_white,gender
2629,1.0,1.0,2.0,35.0,3.4,66.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
5803,9.0,8.0,9.0,42.0,3.3,63.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
9042,6.0,5.0,6.0,40.0,3.6,69.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
19165,6.0,7.0,6.0,39.0,3.0,62.0,2.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
16825,5.0,7.0,5.0,45.0,3.1,65.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
12915,1.0,1.0,2.0,28.0,3.9,69.0,3.466045754589022,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4465,3.0,5.0,3.0,43.0,3.3,66.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
9471,1.0,1.0,1.0,29.0,3.6,52.0,2.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
18623,1.0,1.0,1.0,26.0,3.0,68.0,3.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
18392,3.0,2.0,3.0,37.5,3.0,68.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
11375,4.0,5.0,4.0,33.0,2.9,50.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
4533,5.0,5.0,5.0,40.0,3.3,67.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
20167,7.0,10.0,7.0,32.0,2.6,68.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
3687,5.0,1.0,5.0,26.5,3.4,70.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
616,6.0,4.0,6.0,38.0,3.5,57.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
19037,2.0,2.0,2.0,37.0,3.0,68.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
5810,10.0,10.0,10.0,48.0,3.3,53.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
22128,7.0,5.0,7.0,26.0,2.3,69.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
15385,2.0,1.0,2.0,28.0,2.7,69.0,4.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
20239,1.0,1.0,1.0,32.0,2.6,70.0,5.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1810,6.0,7.0,6.0,34.0,3.5,67.0,4.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0
6453,10.0,10.0,10.0,35.0,3.2,68.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
10159,5.5284814690188915,5.525933759553911,5.708233638282899,40.0,3.6,69.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
19188,4.0,3.0,4.0,34.0,3.0,68.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
18335,5.0,6.0,5.0,41.0,3.0,68.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1445,4.0,3.0,4.0,34.0,3.5,69.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
16077,1.0,4.0,2.0,39.0,3.1,65.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
3835,8.0,10.0,9.0,36.0,3.4,70.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
11569,5.0,4.0,5.0,33.0,2.9,65.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
3322,2.0,2.0,3.0,32.0,3.4,69.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
4028,3.0,3.0,3.0,37.0,3.3,69.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
22265,4.0,5.0,5.0,32.5,2.0,59.0,3.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0
9841,5.0,7.0,5.0,45.0,3.6,70.0,5.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
22042,5.5284814690188915,5.525933759553911,5.708233638282899,34.0,2.3,46.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
6440,4.0,5.0,4.0,32.5,3.2,68.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9457,10.0,10.0,10.0,46.0,3.6,67.0,3.0,5.0,1.0,1.076878380190408,0.0,0.0,0.0,0.0,1.0,0.0
11671,7.0,8.0,7.0,47.0,2.9,69.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
17488,4.0,5.0,4.0,37.0,3.1,68.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
7669,6.0,6.0,6.0,35.0,3.2,65.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
11712,5.0,3.0,5.0,38.0,2.9,55.0,4.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0
10905,10.0,9.0,10.0,37.0,2.9,68.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
15561,6.0,7.0,7.0,38.0,2.7,55.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
11378,8.0,8.0,8.0,35.5,2.9,63.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3312,3.0,1.0,3.0,41.0,3.4,69.0,5.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1360,5.5284814690188915,5.525933759553911,5.708233638282899,37.0,3.5,67.0,3.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
21532,4.0,5.0,4.0,40.0,2.5,67.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1389,10.0,9.0,10.0,41.0,3.5,68.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5730,5.0,3.0,5.0,36.0,3.3,63.0,2.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
7142,1.0,2.0,2.0,40.0,3.2,67.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
8254,1.0,1.0,1.0,28.3,2.4,67.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
17854,5.0,7.0,5.0,39.0,3.1,69.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8440,3.0,3.0,3.0,35.5,2.4,67.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
8615,3.0,2.0,3.0,34.0,3.6,67.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
19159,4.0,5.0,4.0,42.0,3.0,51.0,5.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0
13345,5.0,4.0,5.0,37.0,3.9,66.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4856,7.0,7.0,7.0,41.0,3.3,64.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
5932,6.0,8.0,6.0,32.0,3.3,58.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1110,5.0,3.0,5.0,31.3,3.5,68.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
15367,1.0,1.0,1.0,27.0,2.7,67.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
19774,7.0,5.0,7.0,45.0,2.6,66.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
13554,8.0,9.0,8.0,45.0,3.9,69.0,4.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
4195,10.0,9.0,10.0,37.0,3.3,69.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2136,9.0,8.0,9.0,37.0,3.4,69.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17752,2.0,2.0,3.0,34.0,3.1,70.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
14291,9.0,9.0,9.0,34.5,3.7,64.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9147,7.0,6.0,7.0,38.0,3.6,54.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
17873,2.0,3.0,2.0,29.0,3.1,66.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
19818,4.0,5.0,4.0,36.0,2.6,67.0,3.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
5860,5.0,4.0,5.0,37.0,3.3,69.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
14140,9.0,9.0,9.0,40.0,3.7,69.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6350,1.0,1.0,2.0,14.5,3.2,67.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
21545,1.0,1.0,1.0,34.0,2.5,68.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
22267,6.0,7.0,6.0,41.0,2.0,45.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4744,3.0,2.0,3.0,39.0,3.3,68.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
15151,6.0,5.0,6.0,31.0,2.7,43.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
11350,1.0,1.0,1.0,34.0,2.9,66.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17379,7.0,6.0,8.0,38.0,3.1,66.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
6816,1.0,1.0,1.0,30.0,3.2,69.0,3.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
8558,2.0,1.0,2.0,24.0,2.4,67.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
14260,6.0,5.0,6.0,37.0,3.7,69.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2681,5.5284814690188915,5.525933759553911,5.708233638282899,42.0,3.4,69.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
13406,4.0,3.0,4.0,37.0,3.9,67.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
11134,10.0,10.0,10.0,43.0,2.9,69.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
18820,4.0,3.0,4.0,32.0,3.0,60.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
9624,7.0,5.0,7.0,32.0,3.6,69.0,4.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
5336,1.0,1.0,1.0,24.0,3.3,68.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
10910,4.0,4.0,4.0,34.0,2.9,53.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
6811,2.0,7.0,2.0,32.0,3.2,65.0,3.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
2928,5.5284814690188915,5.525933759553911,5.708233638282899,38.0,3.4,51.0,3.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
16792,5.0,4.0,6.0,31.0,3.1,68.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
5376,6.0,5.0,6.0,46.0,3.3,69.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2410,5.0,7.0,5.0,40.0,3.4,65.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
1803,5.0,5.0,5.0,37.0,3.5,67.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
20356,9.0,9.0,9.0,39.0,2.6,51.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
19437,2.0,10.0,2.0,35.0,3.0,70.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
15545,1.0,2.0,1.0,28.0,2.7,69.0,3.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3084,4.0,4.0,4.0,45.0,3.4,69.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
10026,4.0,8.0,4.0,31.0,3.6,69.0,3.466045754589022,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
11198,8.0,2.0,8.0,36.0,2.9,68.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
5887,6.0,5.0,6.0,44.0,3.3,67.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
20282,2.0,1.0,2.0,37.0,2.6,68.0,4.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
19496,10.0,10.0,10.0,40.0,3.0,67.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
11050,5.0,6.0,6.0,33.0,2.9,67.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
17945,8.0,8.0,9.0,41.0,3.1,54.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
12103,5.0,5.0,6.0,48.0,2.8,48.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
20020,5.0,6.0,5.0,40.0,2.6,57.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
3902,2.0,6.0,2.0,32.0,3.4,69.0,4.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
14088,9.0,8.0,9.0,37.0,3.7,69.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
7744,10.0,10.0,10.0,39.5,3.2,57.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
19038,3.0,4.0,3.0,40.0,3.0,66.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
353,4.0,3.0,5.0,45.0,3.5,69.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
20335,7.0,6.0,7.0,42.0,2.6,65.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
4594,5.0,5.0,5.0,36.0,3.3,69.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
16369,9.0,9.0,9.0,35.0,3.1,68.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
14230,4.0,3.0,4.0,38.5,3.7,64.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
14661,1.0,2.0,1.0,38.0,3.7,69.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6489,8.0,8.0,9.0,32.0,3.2,67.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
8536,2.0,1.0,2.0,36.0,2.4,62.0,3.0,3.0,1.0,1.076878380190408,0.0,0.0,0.0,0.0,1.0,1.0
14337,9.0,9.0,9.0,40.0,3.7,68.0,3.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
16839,5.0,3.0,5.0,31.5,3.1,68.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
19704,10.0,10.0,10.0,38.0,2.6,67.0,4.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0
17092,9.0,9.0,9.0,39.0,3.1,67.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
11763,7.0,8.0,8.0,23.0,2.8,64.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
12074,3.0,2.0,3.0,40.0,2.8,69.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
1497,3.0,2.0,3.0,32.0,3.5,69.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
21028,4.0,5.0,4.0,48.0,3.8,69.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
12270,8.0,10.0,8.0,37.0,2.8,68.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2725,6.0,5.0,6.0,41.0,3.4,69.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2603,1.0,1.0,1.0,34.0,3.4,66.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
19312,2.0,1.0,2.0,35.0,3.0,66.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
1405,9.0,5.0,9.0,45.0,3.5,69.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
12194,3.0,2.0,4.0,37.0,2.8,67.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
19566,7.0,5.0,8.0,40.0,3.0,69.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
213,9.0,9.0,9.0,41.0,3.5,67.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1703,4.0,3.0,4.0,37.0,3.5,67.0,4.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
12379,8.0,7.0,8.0,42.0,2.8,66.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
11395,4.0,3.0,4.0,33.0,2.9,68.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
11334,5.5284814690188915,5.525933759553911,5.708233638282899,40.0,2.9,66.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1058,4.0,5.0,4.0,40.0,3.5,65.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8128,2.0,1.0,2.0,31.0,3.2,68.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
15318,4.0,3.0,4.0,30.5,2.7,48.0,3.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
21499,4.0,2.0,4.0,40.0,2.5,66.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
523,5.0,7.0,5.0,29.5,3.5,67.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
3591,7.0,5.0,7.0,35.0,3.4,67.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3150,6.0,8.0,6.0,48.0,3.4,66.0,5.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
16050,3.0,3.0,4.0,23.0,3.1,69.0,5.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
9698,8.0,9.0,8.0,48.0,3.6,67.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
868,3.0,3.0,3.0,24.0,3.5,68.0,2.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
16172,2.0,1.0,2.0,40.0,3.1,69.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
5723,1.0,2.0,2.0,29.0,3.3,68.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
22165,8.0,8.0,8.0,42.0,2.3,66.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
15840,6.0,4.0,6.0,36.0,2.7,63.0,4.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0
16018,10.0,10.0,10.0,36.0,2.7,55.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
15391,3.0,2.0,4.0,34.0,2.7,68.0,3.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
12824,4.0,4.0,4.0,34.0,2.8,67.0,3.466045754589022,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
17063,4.0,3.0,4.0,28.0,3.1,69.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5673,9.0,7.0,9.0,33.0,3.3,69.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3450,1.0,5.0,2.0,37.0,3.4,66.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
17623,6.0,5.0,6.0,42.0,3.1,65.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
11032,4.0,6.0,4.0,32.5,2.9,69.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
12240,9.0,9.0,9.0,41.0,2.8,65.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
10728,3.0,7.0,4.0,33.0,2.9,44.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18968,7.0,5.0,7.0,37.0,3.0,52.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
17858,10.0,10.0,10.0,43.0,3.1,63.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
7173,2.0,3.0,2.0,42.0,3.2,67.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
4838,7.0,6.0,7.0,44.0,3.3,68.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
7102,3.0,5.0,4.0,37.0,3.2,68.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18731,1.0,1.0,1.0,39.0,3.0,69.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
638,8.0,8.0,8.0,40.0,3.5,60.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
12473,2.0,5.0,2.0,37.0,2.8,69.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3741,7.0,8.0,8.0,44.0,3.4,63.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
922,7.0,7.0,7.0,36.0,3.5,67.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
6899,5.5284814690188915,5.525933759553911,5.708233638282899,37.5,3.2,59.0,4.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8872,10.0,10.0,10.0,32.0,3.6,68.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9768,8.0,9.0,9.0,34.0,3.6,52.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
11508,7.0,6.0,7.0,40.0,2.9,50.0,4.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
18614,6.0,6.0,6.0,35.0,3.0,68.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8677,9.0,9.0,9.0,28.5,3.6,63.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
19133,5.0,7.0,5.0,33.0,3.0,69.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
21737,1.0,1.0,2.0,28.0,2.5,64.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
20446,4.0,3.0,5.0,42.0,3.8,56.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
16045,3.0,3.0,3.0,26.0,3.1,67.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4949,1.0,1.0,1.0,31.0,3.3,69.0,3.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
3702,9.0,9.0,9.0,43.0,3.4,69.0,5.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
18478,6.0,5.0,7.0,41.0,3.0,71.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
9096,7.0,8.0,7.0,46.0,3.6,68.0,4.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
10613,5.5284814690188915,5.525933759553911,5.708233638282899,43.0,2.9,67.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
1697,9.0,8.0,9.0,36.0,3.5,63.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9293,10.0,9.0,10.0,36.0,3.6,69.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
7515,3.0,3.0,3.0,32.0,3.2,70.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
53,8.0,8.0,8.0,30.5,3.5,67.0,3.466045754589022,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
6395,9.0,9.0,9.0,44.0,3.2,69.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
20453,8.0,9.0,8.0,33.0,3.8,69.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5020,2.0,2.0,2.0,43.0,3.3,63.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
18639,10.0,10.0,10.0,41.0,3.0,64.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
12070,5.0,4.0,5.0,33.0,2.8,67.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
11049,10.0,9.0,10.0,40.0,2.9,66.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
22366,4.0,7.0,4.0,35.5,2.1,64.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
10111,10.0,10.0,10.0,38.0,3.6,55.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
20906,2.0,3.0,3.0,43.0,3.8,63.0,2.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
21523,2.0,2.0,2.0,35.0,2.5,69.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8502,2.0,3.0,3.0,40.0,2.4,66.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
7271,9.0,8.0,9.0,32.0,3.2,67.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0
14129,4.0,4.0,4.0,47.0,3.7,68.0,4.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
7608,4.0,4.0,5.0,31.0,3.2,63.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
16738,5.0,6.0,5.0,37.0,3.1,68.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
