,decile1b,decile3,ID,decile1,sex,lsat,ugpa,zfygpa,grad,zgpa,fulltime,fam_inc,age,gender,male,race1,other,pass_bar,bar,tier,gpa
20087,9.0,9.0,16041,9.0,2.0,43.0,2.6,1.11,1,1.03,1.0,3.0,-59.0,1.0,1.0,white,0,1,a Passed 1st time,5.0,2.6
20088,6.0,7.0,16068,6.0,2.0,29.0,2.6,0.05,1,0.52,1.0,4.0,-61.0,1.0,1.0,white,0,1,a Passed 1st time,2.0,2.6
20089,10.0,10.0,16132,10.0,1.0,44.0,2.6,1.96,1,2.31,2.0,4.0,-58.0,0.0,0.0,white,0,1,a Passed 1st time,3.0,2.6
20090,10.0,10.0,16177,10.0,1.0,40.0,2.6,1.46,1,1.65,1.0,4.0,-66.0,0.0,0.0,white,0,1,a Passed 1st time,3.0,2.6
20091,5.0,3.0,16183,5.0,2.0,40.0,2.6,-0.17,1,-0.64,1.0,4.0,-49.0,1.0,1.0,white,0,1,a Passed 1st time,2.0,2.6
20092,10.0,10.0,16230,10.0,2.0,37.0,2.6,1.4,1,1.65,1.0,3.0,-59.0,1.0,1.0,white,0,1,a Passed 1st time,3.0,2.6
20093,6.0,7.0,16354,6.0,2.0,38.0,2.6,0.14,1,0.46,1.0,3.0,-49.0,1.0,1.0,white,0,1,a Passed 1st time,4.0,2.6
20094,10.0,10.0,16390,10.0,2.0,31.0,2.6,1.73,1,1.85,1.0,4.0,-65.0,1.0,1.0,white,0,1,a Passed 1st time,3.0,2.6
20095,9.0,10.0,16422,9.0,1.0,42.0,2.6,1.21,1,1.39,1.0,3.0,-56.0,0.0,0.0,white,0,1,a Passed 1st time,5.0,2.6
20096,1.0,2.0,16514,1.0,1.0,35.0,2.6,-1.55,1,-1.06,1.0,4.0,-57.0,0.0,0.0,white,0,1,a Passed 1st time,3.0,2.6
20097,10.0,10.0,16528,10.0,2.0,44.0,2.6,1.46,1,1.65,1.0,5.0,-61.0,1.0,1.0,white,0,1,a Passed 1st time,4.0,2.6
20098,9.0,8.0,16596,9.0,2.0,40.0,2.6,1.02,1,0.75,1.0,4.0,-58.0,1.0,1.0,white,0,1,a Passed 1st time,4.0,2.6
20099,10.0,10.0,16635,10.0,1.0,26.0,2.6,1.33,1,1.59,1.0,1.0,-52.0,0.0,0.0,black,0,1,a Passed 1st time,1.0,2.6
20100,5.5284814690188915,5.525933759553911,16667,5.708233638282899,1.0,32.0,2.6,0.16,1,-0.52,2.0,4.0,-43.0,0.0,0.0,white,0,1,a Passed 1st time,3.768813589709112,2.6
20101,1.0,2.0,16699,2.0,2.0,37.0,2.6,-1.21,1,-1.27,1.0,4.0,-60.0,1.0,1.0,white,0,1,b Passed 2nd time,3.0,2.6
20102,2.0,2.0,16739,2.0,1.0,28.0,2.6,-0.99,1,-1.13,1.0,2.0,-54.0,0.0,0.0,black,0,1,a Passed 1st time,4.0,2.6
20103,2.0,4.0,16790,3.0,1.0,40.0,2.6,-0.78,1,-0.55,1.0,2.0,-53.0,0.0,0.0,white,0,1,a Passed 1st time,3.0,2.6
20104,9.0,10.0,16855,9.0,1.0,39.0,2.6,1.16,1,1.47,1.0,3.0,-50.0,0.0,0.0,white,0,1,a Passed 1st time,4.0,2.6
20105,4.0,4.0,16882,5.0,2.0,28.5,2.6,-0.24,1,-0.41,2.0,3.4660457545890226,-65.0,1.0,1.0,white,0,1,a Passed 1st time,2.0,2.6
20106,5.5284814690188915,5.525933759553911,16923,5.708233638282899,1.0,35.0,2.6,0.08606777762218175,1,0.008756037503551469,1.0,2.0,-62.0,0.0,0.0,asian,0,1,a Passed 1st time,6.0,2.6
20107,1.0,1.0,17063,2.0,1.0,32.0,2.6,-1.22,1,-1.71,1.0,4.0,-33.0,0.0,0.0,white,0,1,b Passed 2nd time,3.0,2.6
20108,3.0,2.0,17082,3.0,2.0,36.0,2.6,-0.72,1,-1.24,1.0,3.0,-62.0,1.0,1.0,white,0,1,a Passed 1st time,4.0,2.6
20109,4.0,4.0,17179,4.0,2.0,37.0,2.6,-0.4,1,-0.45,1.0,2.0,-55.0,1.0,1.0,white,0,1,a Passed 1st time,3.0,2.6
20110,7.0,6.0,17242,7.0,2.0,42.0,2.6,0.44,1,0.08,1.0,4.0,-60.0,1.0,1.0,white,0,1,a Passed 1st time,4.0,2.6
20111,1.0,2.0,17287,1.0,2.0,29.0,2.6,-2.05,1,-1.12,2.0,3.0,-63.0,1.0,1.0,hisp,0,0,c Failed,5.0,2.6
20112,9.0,10.0,17298,9.0,2.0,33.0,2.6,1.01,1,1.47,1.0,3.0,-38.0,1.0,1.0,white,0,1,a Passed 1st time,2.0,2.6
20113,5.5284814690188915,5.525933759553911,17379,5.708233638282899,2.0,41.0,2.6,0.08606777762218175,1,0.008756037503551469,1.0,4.0,-60.0,1.0,1.0,white,0,1,a Passed 1st time,4.0,2.6
20114,4.0,3.0,17382,4.0,1.0,39.0,2.6,-0.34,1,-0.59,1.0,4.0,-49.0,0.0,0.0,white,0,1,a Passed 1st time,4.0,2.6
20115,1.0,1.0,17391,1.0,1.0,24.0,2.6,-2.07,1,-2.06,1.0,3.0,-62.0,0.0,0.0,black,0,1,b Passed 2nd time,4.0,2.6
20116,10.0,10.0,17407,10.0,2.0,33.5,2.6,1.6,1,2.06,1.0,4.0,-59.0,1.0,1.0,white,0,1,a Passed 1st time,2.0,2.6
20117,2.0,2.0,17413,3.0,1.0,33.0,2.6,-0.79,1,-1.14,1.0,3.0,-61.0,0.0,0.0,black,0,1,a Passed 1st time,3.0,2.6
20118,8.0,7.0,17432,8.0,2.0,28.0,2.6,0.66,1,0.25,1.0,3.0,-59.0,1.0,1.0,white,0,1,b Passed 2nd time,2.0,2.6
20119,9.0,9.0,17440,9.0,2.0,41.0,2.6,1.22,1,1.16,1.0,1.0,-56.0,1.0,1.0,white,0,1,a Passed 1st time,3.0,2.6
20120,4.0,2.0,17444,5.0,2.0,31.0,2.6,-0.21,1,-1.1,1.0,4.0,-61.0,1.0,1.0,asian,0,1,a Passed 1st time,3.0,2.6
20121,4.0,2.0,17454,4.0,1.0,30.0,2.6,-0.33,1,-1.09,1.0,1.0,-58.0,0.0,0.0,black,0,1,a Passed 1st time,5.0,2.6
20122,5.5284814690188915,5.525933759553911,17467,1.0,2.0,34.0,2.6,-1.8,X,0.008756037503551469,1.0,3.0,-58.0,1.0,1.0,asian,0,0,c Failed,3.0,2.6
20123,1.0,2.0,17470,1.0,2.0,34.0,2.6,-1.3,1,-1.28,2.0,2.0,-45.0,1.0,1.0,white,0,0,c Failed,4.0,2.6
20124,9.0,8.0,17493,9.0,2.0,45.0,2.6,1.04,1,0.89,1.0,4.0,-41.0,1.0,1.0,white,0,1,a Passed 1st time,1.0,2.6
20125,4.0,2.0,17557,4.0,1.0,33.0,2.6,-0.28,1,-1.0,1.0,4.0,-61.0,0.0,0.0,black,0,1,a Passed 1st time,3.0,2.6
20126,5.5284814690188915,5.525933759553911,17673,5.708233638282899,2.0,30.0,2.6,0.08606777762218175,1,-1.05,1.0,4.0,-57.0,1.0,1.0,white,0,1,b Passed 2nd time,1.0,2.6
20127,3.0,3.0,17700,3.0,1.0,39.0,2.6,-0.55,1,-0.71,1.0,3.0,-57.0,0.0,0.0,white,0,1,a Passed 1st time,3.0,2.6
20128,3.0,3.0,17731,3.0,1.0,42.0,2.6,-0.73,1,-0.85,1.0,4.0,-61.0,0.0,0.0,white,0,1,a Passed 1st time,4.0,2.6
20129,7.0,7.0,17820,7.0,1.0,30.0,2.6,0.39,1,0.44,1.0,4.0,-59.0,0.0,0.0,white,0,1,a Passed 1st time,2.0,2.6
20130,3.0,1.0,17865,3.0,2.0,37.0,2.6,-0.68,1,-1.58,1.0,4.0,-62.0,1.0,1.0,white,0,1,b Passed 2nd time,3.0,2.6
20131,5.0,2.0,17890,5.0,2.0,31.0,2.6,-0.16,1,-0.92,1.0,3.0,-61.0,1.0,1.0,black,0,1,a Passed 1st time,5.0,2.6
20132,7.0,10.0,17996,7.0,2.0,32.5,2.6,0.49,1,1.5,2.0,4.0,-56.0,1.0,1.0,white,0,1,a Passed 1st time,3.0,2.6
20133,5.5284814690188915,5.525933759553911,18013,5.708233638282899,2.0,26.0,2.6,0.08606777762218175,1,0.008756037503551469,1.0,3.0,-55.0,1.0,1.0,black,0,0,c Failed,1.0,2.6
20134,4.0,1.0,18034,4.0,2.0,30.0,2.6,-0.3,1,-1.52,1.0,5.0,-60.0,1.0,1.0,white,0,1,a Passed 1st time,4.0,2.6
20135,2.0,3.0,18046,2.0,2.0,30.0,2.6,-1.0,1,-0.64,1.0,3.0,-65.0,1.0,1.0,black,0,1,a Passed 1st time,4.0,2.6
20136,4.0,7.0,18052,4.0,1.0,36.0,2.6,-0.26,1,0.47,1.0,4.0,-59.0,0.0,0.0,asian,0,1,a Passed 1st time,3.0,2.6
20137,1.0,1.0,18056,2.0,2.0,32.0,2.6,-1.15,1,-1.55,1.0,4.0,-60.0,1.0,1.0,white,0,1,a Passed 1st time,3.0,2.6
20138,1.0,1.0,18083,1.0,1.0,22.5,2.6,-1.67,1,-1.42,1.0,3.0,-55.0,0.0,0.0,black,0,1,a Passed 1st time,3.0,2.6
20139,10.0,9.0,18121,10.0,2.0,35.0,2.6,1.31,1,1.21,1.0,4.0,-60.0,1.0,1.0,white,0,1,a Passed 1st time,3.0,2.6
20140,3.0,2.0,18153,3.0,2.0,33.0,2.6,-0.66,1,-1.31,1.0,3.0,-44.0,1.0,1.0,white,0,1,a Passed 1st time,3.0,2.6
20141,4.0,1.0,18307,5.0,2.0,39.0,2.6,-0.24,1,-1.52,1.0,4.0,-61.0,1.0,1.0,white,0,1,a Passed 1st time,3.0,2.6
20142,7.0,6.0,18362,7.0,1.0,36.0,2.6,0.4,1,0.05,1.0,2.0,-54.0,0.0,0.0,other,1,1,a Passed 1st time,3.0,2.6
20143,4.0,5.0,18410,5.0,1.0,29.0,2.6,-0.25,1,-0.27,1.0,4.0,-44.0,0.0,0.0,other,1,1,a Passed 1st time,2.0,2.6
20144,4.0,3.0,18435,5.0,1.0,45.0,2.6,-0.17,1,-0.56,1.0,4.0,-60.0,0.0,0.0,white,0,1,a Passed 1st time,4.0,2.6
20145,2.0,3.0,18440,2.0,2.0,40.0,2.6,-0.93,1,-0.68,1.0,4.0,-40.0,1.0,1.0,white,0,1,a Passed 1st time,3.0,2.6
20146,5.0,4.0,18475,5.0,2.0,34.0,2.6,-0.17,1,-0.48,1.0,4.0,-62.0,1.0,1.0,white,0,1,a Passed 1st time,2.0,2.6
20147,6.0,5.0,18481,6.0,2.0,43.0,2.6,0.2,1,-0.27,1.0,4.0,-56.0,1.0,1.0,white,0,1,a Passed 1st time,3.0,2.6
20148,7.0,6.0,18484,7.0,2.0,35.0,2.6,0.41,1,0.18,1.0,3.0,-59.0,1.0,1.0,white,0,1,a Passed 1st time,2.0,2.6
20149,9.0,9.0,18549,9.0,2.0,34.0,2.6,0.9,1,1.2,1.0,2.0,-54.0,1.0,1.0,white,0,1,a Passed 1st time,2.0,2.6
20150,9.0,8.0,18584,9.0,2.0,43.0,2.6,1.23,1,0.74,1.0,4.0,-60.0,1.0,1.0,other,1,1,a Passed 1st time,5.0,2.6
20151,8.0,10.0,18616,8.0,2.0,39.0,2.6,0.83,1,1.31,1.0,3.0,-61.0,1.0,1.0,white,0,1,a Passed 1st time,5.0,2.6
20152,2.0,2.0,18643,2.0,1.0,27.0,2.6,-0.99,1,-1.3,2.0,4.0,-59.0,0.0,0.0,black,0,0,c Failed,3.0,2.6
20153,8.0,7.0,18647,8.0,1.0,34.0,2.6,0.71,1,0.36,1.0,3.0,-62.0,0.0,0.0,white,0,1,a Passed 1st time,3.0,2.6
20154,4.0,5.0,18666,5.0,1.0,38.0,2.6,-0.24,1,-0.11,1.0,2.0,-57.0,0.0,0.0,white,0,1,a Passed 1st time,3.0,2.6
20155,9.0,9.0,18796,9.0,2.0,45.0,2.6,1.19,1,1.26,1.0,4.0,-57.0,1.0,1.0,white,0,1,a Passed 1st time,4.0,2.6
20156,5.5284814690188915,5.525933759553911,18851,5.708233638282899,2.0,43.5,2.6,0.08606777762218175,1,0.09,1.0,2.0,-60.0,1.0,1.0,white,0,0,c Failed,3.0,2.6
20157,5.0,4.0,18860,5.0,2.0,33.0,2.6,0.03,1,-0.4,1.0,3.0,-60.0,1.0,1.0,white,0,1,a Passed 1st time,4.0,2.6
20158,9.0,9.0,18880,9.0,2.0,43.0,2.6,1.14,1,1.29,1.0,4.0,-56.0,1.0,1.0,white,0,1,a Passed 1st time,3.0,2.6
20159,8.0,8.0,18886,8.0,1.0,41.0,2.6,0.72,1,0.84,1.0,2.0,-62.0,0.0,0.0,white,0,1,a Passed 1st time,3.0,2.6
20160,2.0,2.0,18960,2.0,1.0,37.0,2.6,-0.94,1,-0.96,1.0,4.0,-50.0,0.0,0.0,white,0,1,a Passed 1st time,5.0,2.6
20161,6.0,5.0,19003,6.0,2.0,29.0,2.6,0.06,1,-0.11,1.0,4.0,-57.0,1.0,1.0,white,0,1,a Passed 1st time,2.0,2.6
20162,1.0,1.0,19047,1.0,2.0,22.0,2.6,-1.41,1,-1.66,1.0,1.0,-60.0,1.0,1.0,hisp,0,0,c Failed,3.0,2.6
20163,10.0,8.0,19084,10.0,1.0,36.5,2.6,1.47,1,0.8,1.0,4.0,-60.0,0.0,0.0,white,0,1,a Passed 1st time,3.0,2.6
20164,2.0,2.0,19089,2.0,2.0,38.0,2.6,-0.98,1,-1.1,1.0,3.0,-58.0,1.0,1.0,white,0,1,a Passed 1st time,4.0,2.6
20165,9.0,10.0,19173,9.0,2.0,38.0,2.6,1.25,1,1.59,1.0,4.0,-65.0,1.0,1.0,white,0,1,a Passed 1st time,3.0,2.6
20166,10.0,10.0,19214,10.0,1.0,40.0,2.6,1.82,1,1.61,1.0,4.0,-53.0,0.0,0.0,white,0,1,a Passed 1st time,3.0,2.6
20167,7.0,10.0,19226,7.0,2.0,32.0,2.6,0.5,1,1.48,1.0,3.0,-61.0,1.0,1.0,white,0,1,a Passed 1st time,2.0,2.6
20168,2.0,1.0,19354,2.0,1.0,31.5,2.6,-1.19,1,-1.45,1.0,3.0,-61.0,0.0,0.0,black,0,1,a Passed 1st time,6.0,2.6
20169,10.0,10.0,19401,10.0,1.0,31.0,2.6,1.95,1,1.57,1.0,4.0,-43.0,0.0,0.0,black,0,1,a Passed 1st time,1.0,2.6
20170,5.5284814690188915,5.525933759553911,19407,2.0,1.0,41.0,2.6,-1.11,1,0.008756037503551469,1.0,3.0,-59.0,0.0,0.0,white,0,1,a Passed 1st time,3.0,2.6
20171,2.0,2.0,19409,2.0,2.0,30.5,2.6,-1.03,1,-1.23,1.0,4.0,-61.0,1.0,1.0,white,0,1,a Passed 1st time,2.0,2.6
20172,2.0,1.0,19483,2.0,2.0,30.0,2.6,-0.97,1,-1.45,1.0,3.0,-60.0,1.0,1.0,black,0,0,c Failed,4.0,2.6
20173,9.0,10.0,19496,9.0,2.0,40.0,2.6,1.12,1,1.73,1.0,3.0,-58.0,1.0,1.0,white,0,1,a Passed 1st time,4.0,2.6
20174,3.0,2.0,19530,3.0,2.0,33.0,2.6,-0.66,1,-1.2,1.0,5.0,-62.0,1.0,1.0,white,0,1,a Passed 1st time,2.0,2.6
20175,5.5284814690188915,5.525933759553911,19557,5.708233638282899,1.0,29.0,2.6,0.2,1,-0.02,2.0,4.0,-64.0,0.0,0.0,white,0,1,b Passed 2nd time,3.768813589709112,2.6
20176,10.0,9.0,19581,10.0,1.0,35.0,2.6,1.47,1,1.2,1.0,5.0,-62.0,0.0,0.0,white,0,1,a Passed 1st time,2.0,2.6
20177,3.0,1.0,19618,3.0,2.0,32.0,2.6,-0.7,1,-1.26,1.0,3.0,-51.0,1.0,1.0,white,0,1,a Passed 1st time,2.0,2.6
20178,1.0,2.0,19685,1.0,2.0,31.0,2.6,-1.48,1,-1.32,1.0,5.0,-66.0,1.0,1.0,black,0,1,a Passed 1st time,4.0,2.6
20179,9.0,10.0,19700,9.0,2.0,34.0,2.6,0.98,1,1.62,1.0,4.0,-59.0,1.0,1.0,white,0,1,a Passed 1st time,3.0,2.6
20180,3.0,2.0,19787,3.0,2.0,38.0,2.6,-0.62,1,-1.13,1.0,3.4660457545890226,-65.0,1.0,1.0,white,0,1,a Passed 1st time,3.0,2.6
20181,7.0,3.0,19796,8.0,2.0,25.0,2.6,0.61,1,-0.73,1.0,2.0,-64.0,1.0,1.0,hisp,0,1,b Passed 2nd time,1.0,2.6
20182,10.0,10.0,19862,10.0,1.0,39.0,2.6,1.59,1,1.38,1.0,5.0,-60.0,0.0,0.0,white,0,1,a Passed 1st time,5.0,2.6
20183,8.0,7.0,19891,8.0,2.0,40.0,2.6,0.68,1,0.35,1.0,5.0,-60.0,1.0,1.0,white,0,1,a Passed 1st time,4.0,2.6
20184,5.0,4.0,19905,5.0,2.0,31.0,2.6,-0.03,1,-0.55,1.0,3.4660457545890226,-66.0,1.0,1.0,asian,0,1,a Passed 1st time,3.0,2.6
20185,4.0,2.0,19942,4.0,2.0,33.0,2.6,-0.36,1,-1.22,1.0,5.0,-56.0,1.0,1.0,white,0,1,a Passed 1st time,3.0,2.6
20186,5.5284814690188915,5.525933759553911,19952,5.708233638282899,2.0,27.0,2.6,0.08606777762218175,1,0.008756037503551469,1.0,3.0,-55.0,1.0,1.0,white,0,1,a Passed 1st time,1.0,2.6
20187,2.0,6.0,19961,3.0,2.0,26.0,2.6,-0.73,1,0.19,1.0,2.0,-55.0,1.0,1.0,white,0,1,a Passed 1st time,2.0,2.6
20188,8.0,7.0,19993,8.0,2.0,37.0,2.6,0.75,1,0.5,1.0,4.0,-62.0,1.0,1.0,white,0,1,a Passed 1st time,3.0,2.6
20189,8.0,6.0,20019,8.0,2.0,35.0,2.6,0.63,1,-0.02,1.0,4.0,-60.0,1.0,1.0,white,0,1,a Passed 1st time,2.0,2.6
20190,9.0,9.0,20084,9.0,2.0,26.5,2.6,0.98,1,1.3,1.0,3.0,-58.0,1.0,1.0,white,0,1,a Passed 1st time,3.0,2.6
20191,3.0,2.0,20092,3.0,2.0,37.0,2.6,-0.66,1,-0.89,1.0,4.0,-62.0,1.0,1.0,other,1,1,a Passed 1st time,3.0,2.6
20192,4.0,5.0,20213,5.0,2.0,36.0,2.6,-0.23,1,-0.17,1.0,3.0,-62.0,1.0,1.0,other,1,1,a Passed 1st time,5.0,2.6
20193,5.0,1.0,20252,6.0,1.0,21.0,2.6,0.02,1,-1.77,1.0,1.0,-58.0,0.0,0.0,black,0,0,c Failed,1.0,2.6
20194,5.5284814690188915,5.525933759553911,20292,5.708233638282899,2.0,40.0,2.6,0.08606777762218175,1,-2.19,1.0,2.0,-54.0,1.0,1.0,hisp,0,1,a Passed 1st time,4.0,2.6
20195,9.0,6.0,20304,9.0,2.0,33.0,2.6,1.19,1,0.15,2.0,4.0,-60.0,1.0,1.0,white,0,1,a Passed 1st time,4.0,2.6
20196,2.0,2.0,20364,2.0,1.0,24.0,2.6,-0.89,1,-0.89,1.0,4.0,-58.0,0.0,0.0,white,0,0,c Failed,4.0,2.6
20197,2.0,2.0,20466,2.0,2.0,45.0,2.6,-1.05,1,-1.28,1.0,4.0,-59.0,1.0,1.0,white,0,0,c Failed,3.0,2.6
20198,8.0,7.0,20485,8.0,2.0,37.0,2.6,0.65,1,0.54,1.0,3.0,-59.0,1.0,1.0,white,0,1,a Passed 1st time,3.0,2.6
20199,3.0,2.0,20537,3.0,2.0,33.0,2.6,-0.56,1,-1.16,1.0,4.0,-62.0,1.0,1.0,white,0,1,b Passed 2nd time,2.0,2.6
20200,5.0,3.0,20560,5.0,2.0,41.0,2.6,-0.12,1,-0.52,1.0,4.0,-62.0,1.0,1.0,white,0,1,a Passed 1st time,5.0,2.6
20201,1.0,1.0,20573,2.0,1.0,25.0,2.6,-1.11,1,-1.55,1.0,5.0,-65.0,0.0,0.0,white,0,0,c Failed,2.0,2.6
20202,5.0,4.0,20686,5.0,2.0,36.0,2.6,-0.13,1,-0.37,1.0,3.0,-61.0,1.0,1.0,white,0,1,a Passed 1st time,3.0,2.6
20203,2.0,4.0,20803,3.0,2.0,25.0,2.6,-0.73,1,-0.34,1.0,3.0,-61.0,1.0,1.0,black,0,1,a Passed 1st time,1.0,2.6
20204,1.0,2.0,20806,1.0,2.0,38.0,2.6,-1.47,1,-1.19,1.0,3.0,-58.0,1.0,1.0,white,0,1,b Passed 2nd time,3.0,2.6
20205,4.0,3.0,20903,4.0,2.0,37.0,2.6,-0.25,1,-0.75,1.0,4.0,-67.0,1.0,1.0,white,0,1,a Passed 1st time,4.0,2.6
20206,6.0,4.0,20929,6.0,2.0,46.0,2.6,0.1,1,-0.31,1.0,3.0,-58.0,1.0,1.0,white,0,1,a Passed 1st time,3.0,2.6
20207,2.0,1.0,20962,2.0,2.0,34.5,2.6,-0.97,1,-1.37,1.0,4.0,-60.0,1.0,1.0,hisp,0,1,a Passed 1st time,4.0,2.6
20208,1.0,1.0,21006,1.0,2.0,30.5,2.6,-1.28,1,-1.52,1.0,4.0,-61.0,1.0,1.0,asian,0,1,b Passed 2nd time,4.0,2.6
20209,6.0,4.0,21103,6.0,1.0,31.0,2.6,0.12,1,-0.36,2.0,5.0,-65.0,0.0,0.0,white,0,1,a Passed 1st time,3.0,2.6
20210,1.0,1.0,21123,2.0,1.0,27.0,2.6,-1.28,1,-1.36,1.0,3.0,-62.0,0.0,0.0,black,0,1,a Passed 1st time,3.0,2.6
20211,3.0,4.0,21163,3.0,2.0,32.0,2.6,-0.63,1,-0.45,1.0,3.0,-45.0,1.0,1.0,white,0,1,a Passed 1st time,3.0,2.6
20212,5.0,3.0,21211,5.0,2.0,41.0,2.6,-0.07,1,-0.61,2.0,3.0,-58.0,1.0,1.0,hisp,0,1,a Passed 1st time,5.0,2.6
20213,2.0,1.0,21239,2.0,2.0,33.5,2.6,-1.03,1,-1.53,1.0,4.0,-60.0,1.0,1.0,asian,0,1,a Passed 1st time,3.0,2.6
20214,4.0,3.0,21243,4.0,2.0,40.0,2.6,-0.3,1,-0.66,1.0,5.0,-58.0,1.0,1.0,white,0,1,a Passed 1st time,3.0,2.6
20215,1.0,1.0,21282,1.0,1.0,27.0,2.6,-2.11,1,-1.58,1.0,5.0,-67.0,0.0,0.0,white,0,1,a Passed 1st time,3.0,2.6
20216,8.0,5.0,21360,8.0,2.0,26.5,2.6,0.65,1,-0.1,2.0,3.0,-60.0,1.0,1.0,white,0,1,a Passed 1st time,2.0,2.6
20217,3.0,2.0,21406,4.0,1.0,37.0,2.6,-0.46,1,-1.2,1.0,2.0,-45.0,0.0,0.0,white,0,1,b Passed 2nd time,2.0,2.6
20218,1.0,1.0,21558,1.0,1.0,34.0,2.6,-1.78,1,-2.35,1.0,2.0,-60.0,0.0,0.0,black,0,1,a Passed 1st time,5.0,2.6
20219,9.0,10.0,21581,9.0,1.0,46.0,2.6,1.22,1,1.61,1.0,4.0,-55.0,0.0,0.0,white,0,1,a Passed 1st time,5.0,2.6
20220,4.0,5.0,21632,4.0,1.0,30.0,2.6,-0.32,1,-0.25,1.0,3.0,-62.0,0.0,0.0,black,0,1,a Passed 1st time,4.0,2.6
20221,3.0,5.0,21692,3.0,2.0,37.0,2.6,-0.59,1,-0.17,1.0,4.0,-61.0,1.0,1.0,white,0,1,a Passed 1st time,5.0,2.6
20222,7.0,6.0,21754,7.0,2.0,36.0,2.6,0.36,1,0.25,1.0,4.0,-61.0,1.0,1.0,white,0,1,a Passed 1st time,4.0,2.6
20223,2.0,2.0,21773,2.0,1.0,33.0,2.6,-0.86,1,-1.11,1.0,3.0,-65.0,0.0,0.0,white,0,1,a Passed 1st time,4.0,2.6
20224,5.0,5.0,21787,5.0,2.0,38.0,2.6,-0.07,1,-0.13,1.0,3.0,-62.0,1.0,1.0,white,0,1,a Passed 1st time,3.0,2.6
20225,10.0,10.0,21868,10.0,2.0,37.0,2.6,1.69,1,1.32,1.0,4.0,-59.0,1.0,1.0,white,0,1,a Passed 1st time,3.0,2.6
20226,4.0,5.0,22005,4.0,2.0,34.0,2.6,-0.3,1,-0.24,1.0,3.4660457545890226,-57.0,1.0,1.0,asian,0,1,a Passed 1st time,3.0,2.6
20227,2.0,1.0,22045,2.0,1.0,29.5,2.6,-0.91,1,-1.62,1.0,4.0,-64.0,0.0,0.0,white,0,1,a Passed 1st time,3.0,2.6
20228,7.0,6.0,22050,7.0,2.0,32.5,2.6,0.41,1,0.23,1.0,3.0,-60.0,1.0,1.0,other,1,1,a Passed 1st time,3.0,2.6
20229,3.0,4.0,22107,3.0,1.0,37.0,2.6,-0.72,1,-0.37,1.0,2.0,-42.0,0.0,0.0,white,0,1,a Passed 1st time,4.0,2.6
20230,6.0,8.0,22123,7.0,1.0,20.0,2.6,0.35,1,0.85,1.0,3.0,-43.0,0.0,0.0,black,0,0,c Failed,1.0,2.6
20231,1.0,1.0,22128,1.0,1.0,31.0,2.6,-1.49,1,-1.64,1.0,3.0,-58.0,0.0,0.0,other,1,1,b Passed 2nd time,3.0,2.6
20232,7.0,6.0,22218,7.0,2.0,35.0,2.6,0.37,1,0.14,1.0,4.0,-61.0,1.0,1.0,white,0,1,a Passed 1st time,3.0,2.6
20233,4.0,5.0,22222,4.0,2.0,38.0,2.6,-0.41,1,-0.01,1.0,2.0,-62.0,1.0,1.0,hisp,0,1,a Passed 1st time,4.0,2.6
20234,4.0,8.0,22234,4.0,2.0,41.0,2.6,-0.27,1,0.64,1.0,3.0,-53.0,1.0,1.0,hisp,0,1,a Passed 1st time,5.0,2.6
20235,7.0,5.0,22260,7.0,2.0,37.0,2.6,0.57,1,-0.16,2.0,3.0,-45.0,1.0,1.0,white,0,1,a Passed 1st time,4.0,2.6
20236,8.0,8.0,22287,8.0,2.0,44.0,2.6,0.66,1,0.76,1.0,3.0,-52.0,1.0,1.0,white,0,1,a Passed 1st time,4.0,2.6
20237,1.0,1.0,22296,1.0,2.0,25.0,2.6,-2.59,1,-1.89,1.0,3.4660457545890226,-61.0,1.0,1.0,black,0,1,b Passed 2nd time,4.0,2.6
20238,3.0,1.0,22330,3.0,1.0,36.0,2.6,-0.56,1,-1.61,1.0,4.0,-62.0,0.0,0.0,white,0,1,a Passed 1st time,3.0,2.6
20239,1.0,1.0,22376,1.0,2.0,32.0,2.6,-2.04,1,-2.64,1.0,5.0,-68.0,1.0,1.0,hisp,0,0,c Failed,4.0,2.6
20240,7.0,8.0,22418,8.0,2.0,27.0,2.6,0.56,1,0.64,1.0,3.0,-58.0,1.0,1.0,asian,0,1,a Passed 1st time,1.0,2.6
20241,2.0,1.0,22446,2.0,1.0,34.5,2.6,-1.03,1,-1.37,1.0,4.0,-61.0,0.0,0.0,white,0,1,a Passed 1st time,3.0,2.6
20242,5.5284814690188915,5.525933759553911,22473,7.0,2.0,41.0,2.6,0.33,1,0.008756037503551469,1.0,4.0,-62.0,1.0,1.0,white,0,1,a Passed 1st time,3.0,2.6
20243,10.0,9.0,22512,10.0,2.0,36.0,2.6,1.69,1,1.28,2.0,3.0,-62.0,1.0,1.0,white,0,1,a Passed 1st time,3.0,2.6
20244,1.0,2.0,22550,1.0,2.0,31.0,2.6,-1.26,1,-1.13,2.0,3.0,-50.0,1.0,1.0,black,0,0,c Failed,5.0,2.6
20245,6.0,6.0,22581,7.0,1.0,41.0,2.6,0.26,1,0.21,1.0,4.0,-58.0,0.0,0.0,white,0,1,a Passed 1st time,3.0,2.6
20246,5.0,2.0,22622,5.0,2.0,44.0,2.6,-0.05,1,-1.01,1.0,3.0,-56.0,1.0,1.0,white,0,1,b Passed 2nd time,2.0,2.6
